order_id,order_date,user_id,sku_id,category,brand,quantity,price_per_unit,discount_applied,revenue,profit,days_since_launch,viewed_same_day,pricing_error_flag
O021139,2023-08-08,U3151,P0732,Home & Kitchen,BrandC,1,366.28,20.0,366.28,-390.25,-379.0,0,1
O021140,2023-10-30,U5512,P0527,Beauty,BrandA,2,1645.66,20.0,3291.32,2554.38,162.0,0,0
O021141,2025-03-30,U5065,P0958,Electronics,BrandC,2,1889.69,15.0,3779.38,2106.16,736.0,0,0
O021142,2025-06-04,U1959,P0908,Sports,BrandA,3,592.57,40.0,1777.71,55.650000000000205,1165.0,0,0
O021143,2024-10-18,U3786,P1211,Sports,BrandC,1,735.74,40.0,735.74,161.72000000000003,1246.0,0,0
O021144,2024-05-12,U2820,P1286,Beauty,BrandF,3,618.06,20.0,1854.1799999999998,-231.57000000000016,-184.0,0,1
O021145,2023-08-15,U4029,P0211,Sports,BrandA,1,799.5,30.0,799.5,-167.15999999999997,552.0,0,1
O021146,2024-06-02,U3222,P1391,Sports,BrandA,1,480.02,25.0,480.02,-59.75,573.0,0,1
O021148,2023-09-04,U3745,P0189,Home & Kitchen,BrandA,2,798.47,0.0,1596.94,1135.06,666.0,0,0
O021149,2023-08-12,U3669,P0892,Apparel,BrandC,1,2220.41,10.0,2220.41,1287.2799999999997,-63.0,0,0
O021150,2024-01-18,U4988,P1411,Apparel,BrandC,3,1320.26,0.0,3960.7799999999997,1855.08,578.0,0,0
O021151,2024-04-13,U4085,P0411,Books,BrandD,1,898.54,20.0,898.54,-81.24000000000001,569.0,0,1
O021152,2024-04-11,U5806,P0474,Beauty,BrandF,3,2117.67,10.0,6353.01,5510.1,439.0,0,0
O021153,2024-01-28,U5750,P1224,Home & Kitchen,BrandA,4,826.72,0.0,3306.88,1444.96,727.0,0,0
O021154,2024-11-23,U4243,P0143,Apparel,BrandE,1,1180.64,10.0,1180.64,491.59000000000015,166.0,0,0
O021155,2024-10-13,U3537,P1267,Electronics,BrandD,1,505.61,30.0,505.61,157.14,168.0,0,0
O021156,2024-11-12,U4274,P0565,Electronics,BrandB,3,1077.96,0.0,3233.88,1684.9500000000003,594.0,0,0
O021157,2023-10-31,U5380,P0667,Home & Kitchen,BrandE,1,1160.31,10.0,1160.31,618.54,137.0,0,0
O021158,2025-05-14,U5911,P1206,Apparel,BrandA,4,321.25,5.0,1285.0,-2136.64,1519.0,0,1
O021159,2024-06-16,U2239,P0160,Books,BrandB,3,1363.49,30.0,4090.4700000000003,2212.02,1099.0,0,0
O021160,2024-12-25,U1449,P1298,Electronics,BrandD,5,1426.09,40.0,7130.45,5259.8,99.0,0,0
O021161,2023-11-16,U1211,P0201,Beauty,BrandA,3,552.29,30.0,1656.87,1110.6599999999999,806.0,0,0
O021162,2025-03-18,U3776,P0397,Sports,BrandB,2,840.96,15.0,1681.92,1218.14,1141.0,0,0
O021163,2025-01-12,U4784,P0275,Home & Kitchen,BrandD,2,1485.6,0.0,2971.2,1887.6599999999999,402.0,0,0
O021164,2025-03-22,U1368,P0193,Apparel,BrandA,3,724.18,5.0,2172.54,1028.1899999999998,927.0,0,0
O021166,2024-02-10,U4509,P0804,Books,BrandC,6,1520.5,0.0,9123.0,3740.2799999999997,96.0,0,0
O021167,2025-01-03,U4814,P0537,Sports,BrandE,1,521.98,25.0,521.98,-434.09000000000003,1355.0,0,1
O021168,2024-05-02,U3759,P1490,Home & Kitchen,BrandC,1,1456.47,20.0,1456.47,1239.47,1120.0,0,0
O021169,2023-10-12,U1112,P1354,Beauty,BrandB,2,1224.91,30.0,2449.82,2242.84,-104.0,0,0
O021170,2025-04-06,U2113,P1175,Beauty,BrandC,1,801.72,20.0,801.72,503.41,918.0,0,0
O021171,2025-04-18,U3382,P1295,Apparel,BrandD,1,1066.66,25.0,1066.66,731.5600000000001,324.0,0,0
O021172,2023-12-09,U4711,P0599,Apparel,BrandC,1,2247.87,5.0,2247.87,2008.7399999999998,464.0,0,0
O021173,2023-11-27,U3088,P0148,Apparel,No Brand,1,2229.03,5.0,2229.03,1796.3500000000001,-152.0,0,0
O021174,2025-06-28,U2201,P0728,Beauty,BrandD,2,2003.39,0.0,4006.78,3532.32,340.0,0,0
O021175,2024-07-16,U2397,P0749,Home & Kitchen,BrandD,1,1564.59,20.0,1564.59,923.3,724.0,0,0
O021176,2023-11-28,U2040,P0007,Books,BrandA,1,289.0,40.0,289.0,-313.155,672.0,0,1
O021177,2023-11-11,U4881,P0341,Sports,BrandB,3,825.5,20.0,2476.5,599.0700000000002,204.0,0,0
O021178,2023-10-09,U5184,P1082,Home & Kitchen,No Brand,3,609.69,20.0,1829.0700000000002,-332.4899999999998,218.0,0,1
O021179,2023-09-10,U4513,P0330,Beauty,BrandC,1,1996.87,0.0,1996.87,1889.9599999999998,8.0,0,0
O021180,2024-10-11,U3729,P0344,Home & Kitchen,BrandF,1,2011.78,15.0,2011.78,1442.09,252.0,0,0
O021181,2024-07-30,U5987,P0866,Sports,BrandC,1,1051.1,30.0,1051.1,394.06999999999994,-1250.0,0,0
O021182,2025-02-13,U2251,P0196,Sports,BrandD,1,854.41,15.0,854.41,108.50999999999999,917.0,0,0
O021183,2023-12-26,U3606,P1106,Sports,BrandB,6,1642.28,30.0,9853.68,5336.16,268.0,0,0
O021184,2025-07-07,U3243,P1163,Beauty,BrandE,1,380.82,40.0,380.82,113.19999999999999,1402.0,0,0
O021185,2024-02-02,U5235,P0373,Beauty,BrandF,2,1592.77,25.0,3185.54,1421.98,758.0,0,0
O021186,2023-07-20,U4704,P0811,Electronics,BrandC,1,902.31,40.0,902.31,386.0,-413.0,0,0
O021187,2024-05-10,U2135,P0730,Sports,BrandE,2,1771.73,0.0,3543.46,1963.08,162.0,0,0
O021188,2023-10-09,U1613,P1015,Apparel,No Brand,1,303.92,25.0,303.92,-274.75999999999993,-333.0,0,1
O021189,2025-04-03,U3456,P0308,Home & Kitchen,BrandA,1,797.58,25.0,797.58,315.58000000000004,1467.0,0,0
O021190,2024-02-13,U5537,P1017,Home & Kitchen,BrandF,3,445.15,25.0,1335.4499999999998,-1421.4300000000003,793.0,0,1
O021191,2025-05-16,U1765,P1093,Sports,BrandE,3,647.39,30.0,1942.17,-800.3699999999999,713.0,0,1
O021192,2024-02-16,U1963,P1271,Beauty,BrandD,3,491.32,15.0,1473.96,624.42,548.0,0,0
O021193,2023-10-01,U2027,P0032,Apparel,BrandF,1,2200.04,5.0,2200.04,1805.57,-104.0,0,0
O021194,2024-04-29,U5112,P0612,Home & Kitchen,BrandE,1,717.51,20.0,717.51,9.389999999999986,1125.0,0,0
O021195,2025-02-10,U3335,P1185,Books,BrandC,1,1308.46,40.0,1308.46,1041.41,710.0,0,0
O021196,2025-02-22,U5006,P0119,Home & Kitchen,BrandF,3,1143.8,25.0,3431.3999999999996,2077.71,-1043.0,0,0
O021197,2025-06-01,U1540,P0069,Beauty,BrandF,3,2003.45,0.0,6010.35,5678.79,546.0,0,0
O021198,2025-03-23,U4364,P1192,Home & Kitchen,BrandE,1,572.26,20.0,572.26,426.53,867.0,0,0
O021199,2023-11-22,U3084,P0697,Beauty,BrandE,4,1265.02,40.0,5060.08,4210.96,72.0,0,0
O021200,2025-02-07,U2431,P0431,Electronics,BrandA,1,1851.11,10.0,1851.11,981.6999999999999,1471.0,0,0
O021201,2023-09-27,U2006,P0254,Electronics,BrandD,1,1482.48,20.0,1482.48,1378.93,-221.0,0,0
O021202,2025-03-27,U5184,P0265,Books,No Brand,1,364.19,30.0,364.19,-237.96499999999997,775.0,0,1
O021203,2025-01-17,U4437,P0053,Sports,BrandB,1,1269.4,15.0,1269.4,804.3100000000002,1333.0,0,0
O021204,2023-10-06,U5971,P0119,Home & Kitchen,BrandF,1,581.81,20.0,581.81,130.57999999999993,-1548.0,0,0
O021205,2024-03-12,U2062,P1481,Sports,No Brand,1,1291.07,15.0,1291.07,874.92,-195.0,0,0
O021206,2023-08-19,U3602,P0815,Beauty,BrandB,1,470.79,25.0,470.79,-220.62999999999994,782.0,0,1
O021207,2023-08-09,U3350,P1118,Electronics,No Brand,2,1887.78,10.0,3775.56,2742.94,-360.0,0,0
O021208,2025-07-07,U4823,P1177,Sports,BrandA,4,2084.97,0.0,8339.88,6963.159999999999,1563.0,0,0
O021209,2023-10-13,U4591,P0160,Books,BrandB,1,547.69,20.0,547.69,-78.45999999999992,852.0,0,1
O021210,2024-02-21,U3948,P0433,Books,BrandF,3,1319.28,15.0,3957.84,3085.6499999999996,957.0,0,0
O021211,2024-04-29,U1508,P1192,Home & Kitchen,BrandE,2,1260.94,40.0,2521.88,2230.42,539.0,0,0
O021212,2024-04-29,U2461,P0796,Beauty,BrandB,3,1647.48,15.0,4942.4400000000005,2510.25,804.0,0,0
O021213,2025-03-25,U3661,P1140,Electronics,No Brand,3,313.25,0.0,939.75,595.77,115.0,0,0
O021214,2024-04-25,U3899,P0829,Home & Kitchen,BrandD,2,868.01,5.0,1736.02,1461.02,1151.0,0,0
O021215,2024-04-18,U1706,P0106,Sports,BrandF,1,1558.58,15.0,1558.58,976.03,651.0,0,0
O021216,2024-12-21,U3906,P0728,Beauty,BrandD,3,413.42,40.0,1240.26,528.57,151.0,0,0
O021217,2024-12-18,U4479,P1093,Sports,BrandE,3,846.5,5.0,2539.5,-203.03999999999985,564.0,0,1
O021218,2025-01-07,U4520,P1209,Sports,BrandA,4,2197.64,5.0,8790.56,7980.639999999999,1401.0,0,0
O021219,2023-08-12,U4578,P0579,Electronics,BrandB,4,652.62,20.0,2610.48,861.76,754.0,0,0
O021220,2024-08-03,U1592,P0288,Apparel,BrandC,3,1699.51,20.0,5098.53,3616.8900000000003,497.0,0,0
O021221,2024-11-17,U1153,P0721,Sports,BrandC,2,877.0,0.0,1754.0,358.0799999999999,307.0,0,0
O021222,2024-05-29,U1475,P0031,Home & Kitchen,BrandE,2,1507.18,30.0,3014.36,2749.2000000000003,1050.0,0,0
O021223,2024-02-19,U1124,P0767,Electronics,BrandB,1,1346.42,5.0,1346.42,837.51,-172.0,0,0
O021224,2024-06-09,U1015,P1213,Electronics,BrandC,2,753.62,10.0,1507.24,474.6200000000001,855.0,0,0
O021225,2024-02-07,U2301,P0426,Home & Kitchen,BrandC,1,453.23,25.0,453.23,-458.17999999999995,161.0,0,1
O021226,2024-12-14,U2834,P0027,Home & Kitchen,BrandC,3,784.9,25.0,2354.7,-173.37000000000023,272.0,0,1
O021227,2024-03-01,U2914,P0015,Electronics,BrandC,6,880.27,30.0,5281.62,1633.7999999999997,803.0,0,0
O021228,2023-08-28,U4372,P0352,Sports,BrandF,5,1593.82,10.0,7969.099999999999,3783.8,385.0,0,0
O021229,2025-02-14,U1116,P0799,Electronics,BrandF,3,587.52,5.0,1762.56,-811.92,146.0,0,1
O021230,2025-07-04,U3225,P0877,Electronics,BrandA,1,605.05,15.0,605.05,-78.74000000000001,726.0,0,1
O021231,2024-10-01,U4387,P0405,Home & Kitchen,BrandA,1,1036.3200000000002,20.0,1036.3200000000002,174.9000000000002,379.0,0,0
O021232,2023-12-31,U2464,P0892,Apparel,BrandC,1,1283.39,40.0,1283.39,350.2600000000001,78.0,0,0
O021233,2025-03-13,U3635,P0001,Electronics,No Brand,7,1197.45,5.0,8382.15,2614.8500000000004,249.0,0,0
O021234,2023-09-25,U3078,P0733,Sports,BrandC,2,1231.74,40.0,2463.48,491.94000000000005,-297.0,0,0
O021235,2025-04-18,U5437,P0705,Books,BrandA,2,1162.07,20.0,2324.14,1628.2599999999998,1453.0,0,0
O021236,2025-01-15,U3695,P1474,Apparel,BrandF,3,630.8,0.0,1892.3999999999999,788.1899999999998,1335.0,0,0
O021237,2024-10-17,U3738,P0778,Sports,No Brand,3,1720.5,20.0,5161.5,3439.44,192.0,0,0
O021238,2024-09-22,U4169,P0738,Home & Kitchen,BrandF,4,1071.4499999999998,40.0,4285.799999999999,2491.959999999999,-18.0,0,0
O021240,2024-08-11,U2531,P0153,Home & Kitchen,BrandC,1,686.89,15.0,686.89,82.60000000000002,1287.0,0,0
O021242,2024-05-26,U4516,P1125,Beauty,No Brand,4,1026.22,0.0,4104.88,1515.56,953.0,0,0
O021243,2024-06-11,U2376,P1075,Apparel,BrandB,3,1532.26,0.0,4596.78,4018.2300000000005,583.0,0,0
O021244,2025-03-30,U3685,P0472,Beauty,BrandB,1,1823.89,10.0,1823.89,1633.8200000000002,148.0,0,0
O021245,2024-12-28,U1889,P1119,Books,BrandA,3,346.45,25.0,1039.35,-1557.03,1263.0,0,1
O021246,2024-07-09,U2689,P0240,Books,BrandB,1,792.75,20.0,792.75,197.5,780.0,0,0
O021247,2023-12-24,U2366,P1168,Sports,BrandD,1,1823.19,15.0,1823.19,1161.8600000000001,1081.0,0,0
O021248,2025-04-03,U1067,P1149,Books,BrandC,1,885.55,15.0,885.55,525.76,110.0,0,0
O021249,2024-05-12,U2323,P0464,Apparel,BrandB,2,1096.79,10.0,2193.58,1176.55,292.0,0,0
O021250,2024-06-05,U2151,P0262,Beauty,BrandC,2,1829.02,25.0,3658.04,3063.5,633.0,0,0
O021251,2025-03-23,U1690,P0384,Home & Kitchen,BrandE,4,1608.17,5.0,6432.68,2641.4400000000005,1244.0,0,0
O021252,2025-01-27,U2509,P0306,Beauty,BrandB,1,1811.98,15.0,1811.98,1295.27,878.0,0,0
O021253,2024-09-08,U5467,P0358,Sports,BrandA,2,495.39,30.0,990.78,-1003.24,280.0,0,1
O021254,2025-01-05,U4493,P0128,Electronics,BrandF,2,545.57,15.0,1091.14,-740.6599999999999,198.0,0,1
O021255,2024-07-27,U4664,P0541,Apparel,BrandE,1,1117.97,30.0,1117.97,829.21,614.0,0,0
O021256,2024-03-09,U3186,P1051,Books,BrandF,1,1233.96,10.0,1233.96,1060.55,77.0,0,0
O021257,2025-01-20,U1682,P0849,Home & Kitchen,BrandD,2,1568.75,5.0,3137.5,2129.04,774.0,0,0
O021258,2023-07-23,U3798,P0718,Apparel,BrandF,2,1051.79,5.0,2103.58,1086.55,176.0,0,0
O021259,2023-10-09,U2684,P0095,Electronics,No Brand,1,615.48,15.0,615.48,99.17000000000007,802.0,0,0
O021260,2024-08-15,U4559,P0157,Electronics,BrandB,1,1438.56,25.0,1438.56,985.8899999999999,-133.0,0,0
O021261,2024-05-06,U3050,P1313,Sports,No Brand,2,397.79,40.0,795.58,-1098.1,636.0,0,1
O021262,2025-04-25,U5737,P0597,Home & Kitchen,BrandC,1,1439.79,5.0,1439.79,783.4699999999999,523.0,0,0
O021263,2024-06-01,U3254,P0750,Beauty,BrandB,4,240.39,30.0,961.56,-1771.2800000000002,319.0,0,1
O021264,2023-12-27,U2661,P0144,Home & Kitchen,BrandC,4,1822.43,5.0,7289.72,4824.56,652.0,0,0
O021265,2024-08-23,U1642,P1211,Sports,BrandC,4,991.33,5.0,3965.32,1669.2400000000002,1190.0,0,0
O021267,2024-08-21,U3601,P1482,Electronics,BrandB,3,1839.82,20.0,5519.46,4404.299999999999,982.0,0,0
O021268,2024-08-27,U4433,P1423,Beauty,BrandF,1,844.96,40.0,844.96,326.20000000000005,106.0,0,0
O021269,2024-09-11,U5624,P0173,Beauty,BrandB,3,1237.235,40.0,3711.705,3167.8949999999995,-20.0,0,0
O021270,2024-08-23,U1030,P0893,Apparel,BrandB,5,851.72,40.0,4258.6,2474.65,606.0,0,0
O021271,2023-11-27,U1672,P0478,Home & Kitchen,BrandB,3,905.29,5.0,2715.87,2311.89,730.0,0,0
O021272,2023-09-02,U1602,P0858,Beauty,BrandC,2,669.87,0.0,1339.74,287.8399999999999,-310.0,0,0
O021273,2024-04-10,U3198,P0254,Electronics,BrandD,2,1212.77,40.0,2425.54,2218.44,-25.0,0,0
O021274,2025-03-14,U4486,P1470,Electronics,BrandD,2,575.09,20.0,1150.18,-86.81999999999994,613.0,0,1
O021275,2024-09-09,U3044,P0768,Apparel,BrandE,1,1516.8,30.0,1516.8,1008.285,93.0,0,0
O021276,2023-09-30,U5762,P1253,Home & Kitchen,BrandC,2,945.23,25.0,1890.46,501.9000000000001,-358.0,0,0
O021277,2023-07-19,U3218,P1033,Home & Kitchen,BrandF,1,424.14,30.0,424.14,-156.58000000000004,447.0,0,1
O021278,2025-05-01,U1472,P1107,Electronics,BrandF,5,757.14,5.0,3785.7,2369.15,578.0,0,0
O021279,2025-01-19,U5510,P1275,Books,BrandF,6,592.67,0.0,3556.0199999999995,2020.7399999999998,693.0,0,0
O021280,2024-09-20,U4565,P0836,Sports,BrandB,1,1401.17,0.0,1401.17,1086.17,619.0,0,0
O021281,2023-10-26,U4054,P1142,Beauty,BrandA,2,599.7,15.0,1199.4,347.7600000000001,989.0,0,0
O021282,2025-05-13,U4348,P0090,Electronics,BrandE,1,332.19,25.0,332.19,-542.04,134.0,0,1
O021283,2024-03-01,U2662,P0216,Beauty,BrandB,1,301.79,40.0,301.79,-621.49,1107.0,0,1
O021284,2025-04-16,U3064,P1278,Books,BrandB,3,399.27,40.0,1197.81,644.37,1264.0,0,0
O021285,2023-11-21,U5703,P0091,Books,BrandD,3,687.38,20.0,2062.14,368.3699999999999,135.0,0,0
O021286,2024-01-12,U1655,P1071,Apparel,BrandF,2,926.36,15.0,1852.72,239.16000000000008,261.0,0,0
O021287,2024-03-12,U1898,P0691,Apparel,BrandA,1,974.44,40.0,974.44,799.1200000000001,561.0,0,0
O021288,2023-08-17,U4795,P0344,Home & Kitchen,BrandF,3,1554.64,20.0,4663.92,2954.8500000000004,-169.0,0,0
O021289,2024-12-30,U1640,P0973,Home & Kitchen,BrandA,1,1491.25,5.0,1491.25,722.65,21.0,0,0
O021290,2025-05-21,U1639,P0542,Apparel,BrandF,4,1129.185,5.0,4516.74,3215.7,819.0,0,0
O021291,2025-02-06,U1899,P0555,Beauty,BrandA,4,481.01,20.0,1924.04,-19.24000000000001,1348.0,0,1
O021292,2024-01-30,U5360,P1020,Sports,BrandB,2,404.67,30.0,809.34,500.36,-206.0,0,0
O021293,2023-11-20,U5185,P1469,Beauty,BrandF,2,621.01,30.0,1242.02,1021.22,800.0,0,0
O021294,2023-11-09,U5380,P0468,Home & Kitchen,BrandE,3,1095.28,25.0,3285.84,956.64,749.0,0,0
O021295,2023-12-03,U4400,P0424,Beauty,BrandA,1,1496.95,10.0,1496.95,557.94,185.0,0,0
O021296,2024-12-08,U5437,P0028,Books,BrandD,2,1251.44,30.0,2502.88,603.2,543.0,0,0
O021297,2025-03-23,U2235,P1476,Apparel,BrandC,2,398.74,20.0,797.48,-221.36,593.0,0,1
O021298,2024-01-28,U4056,P0336,Books,BrandA,3,2300.68,5.0,6902.039999999999,5095.575,301.0,0,0
O021299,2025-06-19,U1936,P0509,Sports,BrandB,3,1703.66,10.0,5110.9800000000005,3987.7200000000003,432.0,0,0
O021300,2024-11-06,U1014,P0643,Books,No Brand,4,261.85,40.0,1047.4,-2347.3199999999997,1364.0,0,1
O021301,2024-10-03,U3799,P0401,Books,BrandB,1,421.07,5.0,421.07,240.98999999999998,682.0,0,0
O021302,2024-06-24,U5198,P0100,Home & Kitchen,No Brand,2,1252.6,10.0,2505.2,723.2799999999997,988.0,0,0
O021303,2025-02-06,U2921,P0819,Electronics,BrandF,4,1038.025,20.0,4152.1,2744.5800000000004,1463.0,0,0
O021304,2024-11-03,U4339,P0281,Electronics,BrandD,1,1519.23,20.0,1519.23,1002.9200000000001,65.0,0,0
O021305,2024-10-03,U4383,P0750,Beauty,BrandB,1,942.19,0.0,942.19,258.98,443.0,0,0
O021306,2024-08-02,U2586,P0242,Home & Kitchen,No Brand,2,1138.41,5.0,2276.82,474.72000000000025,-46.0,0,0
O021307,2024-12-30,U3261,P0123,Books,BrandD,1,529.25,10.0,529.25,-397.55999999999995,1052.0,0,1
O021308,2025-05-22,U4410,P0561,Apparel,BrandD,3,1404.63,10.0,4213.89,2917.6800000000003,1349.0,0,0
O021309,2024-11-19,U1240,P0646,Beauty,BrandB,1,1728.08,5.0,1728.08,1107.17,497.0,0,0
O021310,2024-02-21,U3323,P1342,Apparel,BrandB,1,1097.38,15.0,1097.38,523.5800000000002,-126.0,0,0
O021311,2024-07-30,U4904,P1304,Sports,No Brand,1,857.94,30.0,857.94,271.75,930.0,0,0
O021312,2023-09-23,U4260,P1171,Home & Kitchen,BrandD,1,1110.2,20.0,1110.2,675.02,-236.0,0,0
O021313,2025-01-06,U1968,P0521,Home & Kitchen,BrandB,2,326.42,40.0,652.84,-589.5400000000001,570.0,0,1
O021314,2025-04-06,U1275,P0740,Electronics,BrandF,1,259.7,25.0,259.7,-256.60999999999996,584.0,0,1
O021315,2024-05-20,U2866,P0231,Books,BrandF,2,689.87,40.0,1379.74,175.43000000000006,-1321.0,0,0
O021316,2024-12-15,U5847,P0451,Home & Kitchen,BrandD,1,725.18,0.0,725.18,-12.350000000000023,183.0,0,1
O021317,2024-09-03,U2033,P0878,Home & Kitchen,BrandD,4,2222.42,5.0,8889.68,7981.0,261.0,0,0
O021318,2025-06-11,U3202,P0822,Apparel,BrandF,4,1129.74,20.0,4518.96,2488.52,571.0,0,0
O021319,2023-09-26,U5987,P1150,Home & Kitchen,BrandF,1,1367.13,30.0,1367.13,887.7,814.0,0,0
O021320,2023-09-03,U3830,P0543,Electronics,BrandC,1,569.09,15.0,569.09,52.780000000000086,-322.0,0,0
O021321,2024-09-14,U5430,P0925,Electronics,BrandD,1,1650.66,20.0,1650.66,1433.22,29.0,0,0
O021322,2023-12-29,U1283,P0813,Books,BrandF,1,1846.74,15.0,1846.74,1150.62,-246.0,0,0
O021323,2024-12-27,U1682,P0220,Sports,No Brand,2,977.85,0.0,1955.7,1170.48,1169.0,0,0
O021324,2025-04-07,U4853,P0953,Beauty,BrandD,5,1356.57,15.0,6782.849999999999,4441.2,447.0,0,0
O021325,2025-02-08,U4155,P0134,Home & Kitchen,BrandC,2,1856.89,25.0,3713.78,2222.76,803.0,0,0
O021326,2025-05-29,U4142,P1275,Books,BrandF,1,1239.38,25.0,1239.38,983.5000000000001,823.0,0,0
O021327,2025-06-10,U2902,P0649,Sports,BrandA,1,1179.4,0.0,1179.4,355.32000000000005,1501.0,0,0
O021328,2024-07-10,U5463,P0419,Electronics,BrandF,3,314.15,15.0,942.4499999999999,475.94999999999993,430.0,0,0
O021330,2024-02-21,U5550,P1382,Apparel,BrandC,5,468.14,10.0,2340.7,706.3,804.0,0,0
O021331,2023-12-27,U4485,P0719,Home & Kitchen,No Brand,1,1783.66,20.0,1783.66,1462.23,926.0,0,0
O021332,2023-09-14,U2635,P0717,Sports,BrandF,4,595.86,40.0,2383.44,109.40000000000009,387.0,0,0
O021333,2024-06-12,U3720,P1338,Sports,BrandF,2,1098.76,25.0,2197.52,1383.1,372.0,0,0
O021334,2024-08-19,U1226,P1436,Home & Kitchen,BrandC,2,1105.91,30.0,2211.82,1673.2000000000003,1211.0,0,0
O021335,2024-02-19,U5298,P0620,Beauty,No Brand,2,913.93,25.0,1827.86,790.3399999999999,814.0,0,0
O021336,2025-03-26,U3016,P0213,Books,No Brand,1,413.62,0.0,413.62,-188.53499999999997,377.0,0,1
O021337,2024-04-17,U3505,P1407,Books,BrandF,2,1540.36,30.0,3080.72,2499.7999999999997,384.0,0,0
O021338,2025-05-11,U2328,P0879,Apparel,BrandB,3,300.65,0.0,901.9499999999999,-623.595,482.0,0,1
O021339,2025-06-23,U2361,P0401,Books,BrandB,1,960.36,0.0,960.36,780.28,945.0,0,0
O021340,2023-10-20,U3336,P0607,Books,BrandA,3,257.76,15.0,773.28,-111.36000000000001,-71.0,0,1
O021341,2024-03-05,U4311,P0433,Books,BrandF,6,1524.14,5.0,9144.84,7400.460000000001,970.0,0,0
O021342,2024-09-30,U1084,P0855,Beauty,BrandA,4,568.4,15.0,2273.6,-679.6800000000003,36.0,0,1
O021343,2024-01-30,U5169,P0567,Books,BrandA,5,485.12,5.0,2425.6,-634.6999999999997,61.0,0,1
O021344,2023-10-18,U1038,P1333,Home & Kitchen,BrandC,4,1842.4,25.0,7369.6,3674.6000000000004,63.0,0,0
O021345,2024-08-05,U1795,P0201,Beauty,BrandA,1,532.71,0.0,532.71,350.64000000000004,1069.0,0,0
O021346,2024-09-19,U5225,P1108,Apparel,BrandD,2,1800.83,5.0,3601.66,2296.9799999999996,1011.0,0,0
O021347,2023-08-01,U2346,P0712,Electronics,BrandA,2,1504.03,20.0,3008.06,2471.44,560.0,0,0
O021348,2024-06-01,U4424,P0598,Electronics,BrandE,1,1818.63,15.0,1818.63,1410.0500000000002,1051.0,0,0
O021349,2024-11-05,U2108,P0850,Home & Kitchen,BrandC,5,848.46,25.0,4242.3,63.50000000000023,415.0,0,0
O021350,2025-05-05,U1848,P0276,Home & Kitchen,BrandF,4,328.21,0.0,1312.84,659.4399999999999,305.0,0,0
O021351,2023-11-20,U3648,P0197,Sports,BrandC,1,278.22,40.0,278.22,-538.24,-376.0,0,1
O021352,2025-03-20,U3868,P0006,Home & Kitchen,BrandB,1,1230.525,15.0,1230.525,992.0350000000001,595.0,0,0
O021353,2024-04-02,U5564,P1181,Books,BrandA,3,1670.47,25.0,5011.41,4689.33,-12.0,0,0
O021354,2024-09-11,U4881,P1225,Home & Kitchen,BrandB,1,1206.62,40.0,1206.62,804.6199999999999,1178.0,0,0
O021355,2024-03-06,U2062,P0842,Electronics,BrandF,1,320.12,40.0,320.12,-474.95000000000005,576.0,0,1
O021356,2023-07-21,U3761,P0098,Beauty,BrandF,1,1357.45,20.0,1357.45,744.4100000000001,-313.0,0,0
O021357,2025-02-17,U5387,P0584,Home & Kitchen,BrandA,2,1008.5,25.0,2017.0,984.3800000000001,97.0,0,0
O021358,2024-05-20,U2694,P0426,Home & Kitchen,BrandC,3,1544.4,30.0,4633.200000000001,1898.9700000000003,264.0,0,0
O021359,2025-06-15,U3394,P0687,Books,BrandC,2,1886.05,5.0,3772.1,2190.06,1412.0,0,0
O021360,2023-09-30,U5830,P1220,Electronics,BrandD,1,1124.48,30.0,1124.48,331.40999999999997,-401.0,0,0
O021361,2025-06-12,U4463,P0840,Apparel,BrandD,2,1905.02,20.0,3810.04,3204.68,1218.0,0,0
O021362,2024-12-28,U2398,P0668,Sports,BrandA,3,1110.58,0.0,3331.74,469.28999999999985,156.0,0,0
O021363,2024-09-11,U2189,P0495,Sports,BrandD,4,379.21,40.0,1516.84,1023.28,1056.0,0,0
O021364,2024-12-02,U4292,P0983,Beauty,BrandC,5,1480.11,30.0,7400.549999999999,5938.499999999999,1071.0,0,0
O021365,2024-09-13,U5863,P0708,Books,BrandD,4,695.01,30.0,2780.04,-8.440000000000055,748.0,0,1
O021366,2024-12-09,U2672,P0310,Home & Kitchen,BrandF,1,1369.77,15.0,1369.77,778.72,214.0,0,0
O021367,2024-01-31,U4766,P0523,Sports,BrandC,2,1784.33,0.0,3568.66,1799.62,1058.0,0,0
O021368,2023-08-10,U3352,P0999,Electronics,BrandE,1,795.34,40.0,795.34,279.0300000000001,-111.0,0,0
O021369,2024-10-17,U3077,P0791,Books,BrandD,1,1258.58,40.0,1258.58,1105.79,903.0,0,0
O021370,2025-03-16,U5356,P0550,Books,BrandE,4,1775.99,25.0,7103.96,4695.34,440.0,0,0
O021372,2024-10-06,U5518,P0447,Books,BrandD,1,849.64,30.0,849.64,-87.00999999999999,679.0,0,1
O021373,2023-09-03,U3347,P0206,Electronics,BrandD,2,1294.62,30.0,2589.24,1591.3799999999997,557.0,0,0
O021374,2024-04-06,U2840,P0203,Books,BrandB,1,826.61,5.0,826.61,166.39999999999998,340.0,0,0
O021375,2024-01-15,U1826,P0417,Home & Kitchen,BrandC,3,768.23,0.0,2304.69,491.07000000000016,450.0,0,0
O021376,2025-05-07,U2168,P0823,Sports,BrandF,1,693.47,0.0,693.47,361.17,1450.0,0,0
