sku_id,week_start,weekly_order_qty,weekly_revenue
P0551,2023-10-16,1,1539.28
P0551,2023-11-20,1,1621.878
P0551,2024-01-01,4,1151.92
P0551,2024-02-12,3,1343.88
P0551,2024-03-04,1,1176.938
P0551,2024-04-22,1,197.07
P0551,2024-05-06,3,3776.6475
P0551,2024-05-13,4,2980.32
P0551,2024-06-24,1,1925.28
P0551,2024-09-16,1,431.936
P0551,2024-10-14,3,2218.1130000000003
P0551,2024-11-11,1,1471.03
P0551,2024-11-18,7,2749.5295
P0551,2024-12-09,2,2322.18
P0551,2025-02-03,1,356.3325
P0551,2025-02-24,4,4125.692999999999
P0551,2025-03-03,6,3871.62
P0551,2025-03-10,3,4038.3
P0551,2025-03-17,1,673.3799999999999
P0551,2025-04-28,2,863.957
P0551,2025-05-12,1,1865.724
P0551,2025-05-26,3,3652.398
P0552,2023-08-21,3,5694.3285
P0552,2023-10-09,1,528.99
P0552,2023-10-23,4,4373.34
P0552,2023-11-13,5,2360.25
P0552,2023-12-04,1,1025.104
P0552,2024-02-05,1,1325.376
P0552,2024-03-04,2,1147.896
P0552,2024-03-25,2,1855.728
P0552,2024-04-01,1,1057.6425
P0552,2024-04-29,4,577.968
P0552,2024-05-13,2,2434.6220000000003
P0552,2024-05-20,1,1217.311
P0552,2024-06-10,3,2783.7375
P0552,2024-07-08,3,3651.933
P0552,2024-09-30,5,6351.921
P0552,2024-10-14,2,1152.5
P0552,2024-11-04,2,4169.66
P0552,2024-12-09,3,2482.353
P0552,2024-12-16,1,993.712
P0552,2025-02-03,1,1039.7624999999998
P0552,2025-02-17,1,2487.85
P0552,2025-04-14,1,484.602
P0552,2025-05-12,4,4622.948
P0553,2023-07-10,2,2038.909
P0553,2023-08-14,1,1375.2745
P0553,2023-08-28,2,331.226
P0553,2023-10-30,4,3627.4709999999995
P0553,2023-11-20,2,1711.674
P0553,2023-12-11,3,4236.63
P0553,2024-02-05,3,3518.25
P0553,2024-02-26,3,2632.896
P0553,2024-05-20,1,804.8325
P0553,2024-08-12,1,1259.76
P0553,2024-09-30,1,533.5600000000001
P0553,2024-10-21,2,984.928
P0553,2024-11-11,4,883.968
P0553,2024-12-09,4,2199.06
P0553,2025-01-06,4,5110.092000000001
P0553,2025-02-24,3,3966.9
P0553,2025-03-17,5,2372.624
P0553,2025-05-05,3,989.352
P0553,2025-05-12,4,3122.508
P0553,2025-05-19,2,609.612
P0554,2023-11-06,1,901.224
P0554,2023-11-20,2,3953.803
P0554,2024-03-25,3,876.2249999999999
P0554,2024-04-22,2,1474.13
P0554,2024-04-29,1,681.8055
P0554,2024-06-24,2,3663.9
P0554,2024-07-08,1,414.864
P0554,2024-07-15,2,1947.222
P0554,2024-08-05,1,708.376
P0554,2024-08-12,1,111.984
P0554,2024-09-09,6,4799.879999999999
P0554,2024-09-16,2,3083.168
P0554,2024-10-07,1,701.03
P0554,2024-10-21,2,246.972
P0554,2025-02-17,1,902.2815
P0554,2025-03-24,3,3165.84
P0554,2025-03-31,3,2802.513
P0554,2025-04-14,3,2274.702
P0554,2025-06-02,2,1400.072
P0554,2025-06-16,2,1794.422
P0555,2023-07-03,1,1452.7
P0555,2023-07-31,2,2478.151
P0555,2023-08-14,1,1331.805
P0555,2023-11-06,1,591.957
P0555,2023-11-27,4,3108.96
P0555,2023-12-25,1,1277.448
P0555,2024-01-15,1,567.29
P0555,2024-02-19,3,6364.38
P0555,2024-02-26,3,1460.034
P0555,2024-03-04,2,1121.976
P0555,2024-04-08,2,1211.437
P0555,2024-04-15,1,742.9730000000001
P0555,2024-06-10,1,673.624
P0555,2024-07-15,1,1414.5595
P0555,2024-08-05,2,4634.84
P0555,2024-08-12,1,913.143
P0555,2024-09-09,3,5268.987000000001
P0555,2024-11-18,1,1977.723
P0555,2024-12-02,8,11571.517710000007
P0555,2025-01-13,3,454.944
P0555,2025-01-27,2,505.188
P0555,2025-02-03,4,1539.232
P0555,2025-02-10,5,3174.955
P0555,2025-02-17,2,4633.18
P0555,2025-03-24,1,723.3719999999998
P0555,2025-03-31,1,1507.73
P0555,2025-04-14,4,3182.232
P0555,2025-05-05,1,1882.62
P0556,2023-08-14,1,2157.16
P0556,2023-09-11,1,742.4
P0556,2023-09-18,1,879.9075
P0556,2023-10-23,1,943.614
P0556,2023-11-06,3,3134.1735
P0556,2023-11-20,2,1848.784
P0556,2024-01-08,1,459.7425
P0556,2024-01-15,4,8203.668
P0556,2024-03-11,1,1233.16
P0556,2024-08-05,4,6689.76
P0556,2024-08-26,1,1805.07
P0556,2024-09-02,2,867.14
P0556,2024-09-09,2,546.465
P0556,2024-09-23,8,5595.39
P0556,2024-10-07,2,2231.5730000000003
P0556,2024-10-14,2,1896.416
P0556,2024-11-25,3,3443.2650000000003
P0556,2025-02-10,1,254.775
P0556,2025-05-12,5,8499.421710000008
P0556,2025-06-16,2,1625.6240000000005
P0557,2023-07-24,2,1515.036
P0557,2023-08-21,4,1171.71
P0557,2023-09-11,3,1546.2435
P0557,2023-10-30,5,5169.51
P0557,2023-11-20,6,8499.421710000008
P0557,2023-11-27,2,2056.194
P0557,2023-12-11,1,1556.078
P0557,2024-01-01,1,1323.873
P0557,2024-03-25,4,4569.32
P0557,2024-04-15,1,673.578
P0557,2024-05-27,3,2497.062
P0557,2024-07-01,3,3331.6875
P0557,2024-08-26,1,1370.84
P0557,2024-09-02,4,2083.3320000000003
P0557,2024-09-16,2,1029.432
P0557,2024-09-23,1,1129.52
P0557,2024-09-30,2,2142.616
P0557,2024-11-25,1,450.9165
P0557,2024-12-30,2,1675.104
P0557,2025-01-20,1,629.8389999999999
P0557,2025-02-24,2,1738.4175
P0557,2025-03-03,1,799.631
P0557,2025-03-10,3,3242.8350000000005
P0557,2025-03-24,4,4374.4
P0557,2025-04-07,1,1443.933
P0557,2025-06-09,4,3465.42
P0558,2023-07-24,2,576.2239999999999
P0558,2023-08-14,1,2214.678
P0558,2023-09-25,3,2416.5959999999995
P0558,2023-12-11,1,369.187
P0558,2024-01-22,3,1561.41
P0558,2024-02-19,2,1192.116
P0558,2024-04-15,3,5230.8405
P0558,2024-04-29,4,1473.9
P0558,2024-05-20,1,180.418
P0558,2024-07-01,4,620.0640000000001
P0558,2024-08-26,3,5946.069
P0558,2024-09-02,2,1229.304
P0558,2024-09-09,4,2446.1805
P0558,2024-09-30,4,4159.723000000001
P0558,2024-10-07,1,1363.4255
P0558,2024-10-28,1,402.228
P0558,2024-11-11,1,774.762
P0558,2025-02-03,3,5726.268
P0558,2025-03-03,2,1703.7
P0558,2025-06-09,2,857.68
P0559,2023-07-31,2,3106.424
P0559,2023-08-21,2,2049.316
P0559,2023-09-04,5,4931.55
P0559,2023-09-25,4,4848.088
P0559,2023-10-16,1,547.6890000000001
P0559,2023-10-23,2,2186.311
P0559,2023-11-27,2,2878.423
P0559,2023-12-11,2,1059.21
P0559,2023-12-18,1,189.456
P0559,2024-02-12,1,1693.2765
P0559,2024-02-26,1,1150.69
P0559,2024-03-25,1,1450.8905
P0559,2024-09-30,1,322.422
P0559,2024-11-04,6,7585.029
P0559,2025-01-20,2,3832.851
P0559,2025-04-21,2,1519.7579999999998
P0559,2025-05-12,3,1372.464
P0559,2025-05-19,1,392.6175
P0559,2025-06-16,1,376.173
P0560,2023-07-24,1,1611.0
P0560,2023-09-11,1,384.327
P0560,2023-10-02,2,1008.744
P0560,2024-01-01,2,3015.186
P0560,2024-01-08,1,739.6550000000001
P0560,2024-01-15,3,4881.5655
P0560,2024-01-22,9,8519.2915
P0560,2024-02-12,2,3503.268
P0560,2024-02-19,2,4047.912
P0560,2024-04-29,2,919.904
P0560,2024-06-03,3,3463.1220000000003
P0560,2024-06-10,3,2550.501
P0560,2024-07-01,2,1969.806
P0560,2024-07-15,3,2177.1540000000005
P0560,2024-07-22,1,936.82
P0560,2024-08-12,1,1215.962
P0560,2024-10-14,1,540.97
P0560,2025-02-03,2,1423.562
P0560,2025-03-24,4,2878.992
P0560,2025-05-12,1,510.366
P0560,2025-05-26,1,393.304
P0560,2025-06-23,2,3222.605
P0560,2025-06-30,1,1758.348
P0561,2023-07-10,4,5077.568
P0561,2023-09-25,2,255.72
P0561,2023-11-06,1,2252.31
P0561,2023-11-27,5,2831.04
P0561,2023-12-25,5,6908.4375
P0561,2024-01-08,3,2566.2825000000003
P0561,2024-04-01,1,802.71
P0561,2024-04-29,5,6958.125
P0561,2024-05-13,2,1713.768
P0561,2024-05-20,2,1968.714
P0561,2024-06-10,1,1497.53
P0561,2024-08-19,1,516.32
P0561,2024-09-09,2,1383.8580000000002
P0561,2024-10-14,1,122.406
P0561,2024-10-21,2,3166.74
P0561,2024-10-28,1,2114.206
P0561,2024-11-18,3,4031.046
P0561,2025-01-27,1,468.35
P0561,2025-02-24,1,1485.6045
P0561,2025-03-03,3,1627.398
P0561,2025-04-14,1,1001.9325
P0561,2025-04-21,6,6208.974
P0561,2025-05-19,3,3792.501
P0561,2025-05-26,1,2182.3305
P0561,2025-06-16,1,290.29
P0562,2023-07-10,1,905.859
P0562,2023-08-21,2,1180.998
P0562,2023-12-25,2,3542.5960000000005
P0562,2024-02-26,6,7485.5155
P0562,2024-03-25,2,806.7520000000001
P0562,2024-04-15,1,1560.38
P0562,2024-09-09,1,640.094
P0562,2024-09-23,2,1540.292
P0562,2024-10-28,1,1361.6255
P0562,2024-11-04,2,3049.18
P0562,2024-11-11,3,2347.488
P0562,2025-03-03,4,2337.6
P0562,2025-03-17,3,2693.034
P0563,2023-08-07,3,2503.383
P0563,2023-08-14,2,2119.95
P0563,2023-10-09,1,652.288
P0563,2023-10-30,1,1116.6395
P0563,2023-11-20,3,789.9570000000001
P0563,2023-12-11,5,6145.5
P0563,2023-12-25,2,749.4015
P0563,2024-02-05,1,1495.674
P0563,2024-03-25,1,754.43
P0563,2024-04-01,8,9425.463500000002
P0563,2024-06-03,5,6020.3150000000005
P0563,2024-07-08,1,1499.3
P0563,2024-07-22,1,262.242
P0563,2024-08-05,6,4936.722
P0563,2024-09-02,1,368.9895
P0563,2024-09-09,3,5807.349
P0563,2024-09-30,1,1347.7
P0563,2024-10-07,1,1601.0345
P0563,2024-12-02,2,1998.197
P0563,2024-12-09,2,2621.723
P0563,2025-02-17,3,3349.9185
P0563,2025-03-10,4,3740.992
P0563,2025-04-14,3,2466.09
P0563,2025-04-28,1,826.326
P0563,2025-05-12,4,1614.32
P0563,2025-05-19,7,6315.294
P0564,2023-09-18,3,2080.188
P0564,2023-10-23,3,2615.214
P0564,2023-11-06,5,3113.44
P0564,2023-12-25,2,2027.7
P0564,2024-01-08,1,255.272
P0564,2024-01-29,1,670.77
P0564,2024-04-15,2,4932.52
P0564,2024-04-22,2,2119.482
P0564,2024-05-13,1,2417.67
P0564,2024-05-27,2,527.824
P0564,2024-06-17,4,3707.4600000000005
P0564,2024-07-15,2,938.112
P0564,2024-08-12,4,3014.576
P0564,2024-08-26,1,1143.98
P0564,2024-09-16,1,1055.192
P0564,2024-09-23,4,702.528
P0564,2024-11-11,4,6343.222
P0564,2024-11-25,2,2950.08
P0564,2024-12-02,2,1620.076
P0564,2024-12-09,3,2105.058
P0564,2024-12-16,1,1114.032
P0564,2025-01-06,2,2065.319
P0564,2025-06-30,2,2041.292
P0564,2025-07-07,2,1975.734
P0565,2023-08-14,1,735.1385
P0565,2023-08-21,1,555.72
P0565,2023-08-28,3,1860.84
P0565,2023-09-25,1,401.787
P0565,2023-10-23,2,4887.96
P0565,2023-10-30,2,3878.869
P0565,2023-12-11,1,961.177
P0565,2024-01-22,1,361.518
P0565,2024-02-12,2,2465.325
P0565,2024-03-25,4,4251.6720000000005
P0565,2024-05-06,1,1473.813
P0565,2024-05-13,6,2029.429
P0565,2024-06-03,2,1925.672
P0565,2024-08-26,3,1797.0614999999998
P0565,2024-09-02,1,805.2239999999999
P0565,2024-09-16,2,807.606
P0565,2024-10-14,1,1138.192
P0565,2024-10-21,1,248.93
P0565,2024-11-11,3,3233.88
P0565,2024-12-23,3,3141.498
P0565,2024-12-30,5,2712.72
P0565,2025-01-13,3,2274.456
P0565,2025-02-17,3,660.6960000000001
P0565,2025-03-03,4,3146.6159999999995
P0565,2025-03-31,3,2181.798
P0565,2025-04-21,3,5246.964
P0565,2025-05-12,3,3081.84
P0565,2025-06-09,4,4729.08
P0565,2025-06-23,2,443.508
P0566,2023-07-31,1,774.953
P0566,2023-08-14,3,1936.2825
P0566,2023-09-25,1,1198.1475
P0566,2023-11-06,3,5560.083
P0566,2023-11-13,1,1853.91
P0566,2023-11-20,3,1065.84
P0566,2023-12-18,3,1012.3875
P0566,2024-02-19,3,5269.536
P0566,2024-05-06,1,1996.976
P0566,2024-07-01,1,431.965
P0566,2024-07-15,1,1258.6125000000002
P0566,2024-07-29,1,755.793
P0566,2025-01-06,3,2581.71
P0566,2025-01-20,2,3393.34
P0566,2025-05-19,7,4023.205999999999
P0566,2025-06-30,7,3452.547
P0567,2023-07-10,5,2356.56
P0567,2023-07-31,3,1997.52
P0567,2023-09-25,3,4861.880999999999
P0567,2023-10-02,4,2412.6400000000003
P0567,2024-01-29,5,2304.32
P0567,2024-03-11,3,4560.867
P0567,2024-05-27,1,197.268
P0567,2024-06-03,2,1512.42
P0567,2024-06-17,4,4579.392000000001
P0567,2024-07-15,2,1108.048
P0567,2024-07-29,3,3552.336
P0567,2024-09-23,1,788.368
P0567,2024-10-21,3,5075.838
P0567,2024-12-02,3,2554.164
P0567,2024-12-16,1,886.914
P0567,2024-12-23,1,374.676
P0567,2024-12-30,2,3095.072
P0567,2025-04-14,2,1379.6440000000002
P0567,2025-05-05,2,1257.5939999999998
P0568,2023-07-24,8,4947.259999999999
P0568,2023-08-14,6,5797.68
P0568,2023-09-04,3,2313.8010000000004
P0568,2023-09-11,2,651.015
P0568,2023-09-25,2,1314.152
P0568,2023-11-06,5,4476.24
P0568,2023-11-13,6,8114.7210000000005
P0568,2023-11-27,4,2729.232
P0568,2023-12-11,1,319.9
P0568,2023-12-18,3,3870.801
P0568,2024-02-05,2,1712.76
P0568,2024-03-04,1,413.45
P0568,2024-03-11,1,508.536
P0568,2024-04-15,4,2058.528
P0568,2024-04-29,3,3902.400000000001
P0568,2024-05-13,1,637.299
P0568,2024-05-27,1,462.627
P0568,2024-07-01,5,3646.79
P0568,2024-07-29,1,937.746
P0568,2024-08-12,1,336.05600000000004
P0568,2024-08-26,2,2210.2200000000003
P0568,2024-09-02,4,2987.172
P0568,2024-09-23,1,1374.16
P0568,2024-11-25,4,3466.624
P0568,2024-12-09,4,4542.4
P0568,2025-01-20,2,2665.314
P0568,2025-03-03,4,5315.668
P0568,2025-03-10,5,3834.775000000001
P0568,2025-03-17,2,1875.492
P0568,2025-05-12,2,839.24
P0568,2025-05-26,2,1599.456
P0568,2025-06-09,2,1694.184
P0568,2025-06-16,1,1566.227
P0569,2023-07-17,1,876.7429999999999
P0569,2023-07-31,3,2535.267
P0569,2023-08-07,1,582.0150000000001
P0569,2023-10-16,3,3958.212
P0569,2023-11-20,2,1502.2199999999998
P0569,2024-01-01,1,1105.9125
P0569,2024-01-08,1,617.134
P0569,2024-01-22,2,1480.035
P0569,2024-04-29,2,4408.570000000001
P0569,2024-06-17,5,6551.751
P0569,2024-09-02,1,630.585
P0569,2024-10-07,2,2594.895
P0569,2024-10-21,3,1256.112
P0569,2024-10-28,3,2069.088
P0569,2024-12-02,2,2725.77
P0569,2024-12-09,2,504.732
P0569,2024-12-16,1,572.5875000000001
P0569,2025-01-27,4,6221.1320000000005
P0569,2025-05-05,1,1059.786
P0569,2025-05-12,2,1258.465
P0570,2023-07-24,1,1313.26
P0570,2023-08-28,1,611.685
P0570,2023-09-11,2,1324.545
P0570,2023-10-02,2,714.4
P0570,2023-11-13,4,8499.421710000008
P0570,2023-12-04,1,1271.888
P0570,2024-01-29,1,1882.38
P0570,2024-03-18,2,2737.306
P0570,2024-03-25,1,998.773
P0570,2024-04-08,1,1802.8815
P0570,2024-04-15,2,1637.984
P0570,2024-07-29,5,6587.4685
P0570,2024-08-19,1,1404.027
P0570,2024-09-23,5,7213.44
P0570,2024-11-11,1,854.5135
P0570,2024-12-09,1,868.2639999999999
P0570,2025-01-13,3,3697.755
P0570,2025-02-10,5,2261.68
P0570,2025-02-24,1,399.411
P0570,2025-03-24,4,1849.56
P0570,2025-03-31,4,4314.803
P0570,2025-04-07,1,1280.048
P0570,2025-04-21,2,1152.156
P0570,2025-04-28,2,3523.392
P0570,2025-06-23,3,2175.3675000000003
P0571,2023-07-10,4,3817.2915000000003
P0571,2023-11-20,3,2928.492
P0571,2024-01-01,1,1025.408
P0571,2024-01-15,2,1316.445
P0571,2024-01-22,2,4719.42
P0571,2024-01-29,3,3604.365
P0571,2024-02-12,1,1458.9740000000002
P0571,2024-05-13,1,1021.545
P0571,2024-06-17,2,1788.208
P0571,2024-07-22,1,358.995
P0571,2024-08-19,1,2372.56
P0571,2024-08-26,1,1884.401
P0571,2024-09-23,4,4418.272
P0571,2024-10-07,1,1189.84
P0571,2024-10-14,3,1946.024
P0571,2024-10-28,3,4470.6810000000005
P0571,2024-11-18,3,3251.6399999999994
P0571,2024-12-09,6,5567.994
P0571,2025-01-06,5,9348.926
P0571,2025-01-13,4,1920.144
P0571,2025-01-20,1,726.8175
P0571,2025-04-28,3,4142.13
P0571,2025-06-02,3,5444.793
P0571,2025-06-09,4,6661.178
P0572,2023-09-04,1,2279.9
P0572,2023-10-23,1,321.4275
P0572,2023-10-30,2,1636.0820000000003
P0572,2024-01-08,2,1454.166
P0572,2024-01-15,1,813.0360000000001
P0572,2024-03-04,1,650.835
P0572,2024-06-10,2,697.2239999999999
P0572,2024-09-02,2,3611.124
P0572,2024-09-09,1,1406.934
P0572,2024-10-07,5,4676.962
P0572,2024-12-23,2,880.7
P0572,2024-12-30,1,2209.5195
P0572,2025-01-06,5,8411.3025
P0572,2025-01-20,2,1458.107
P0572,2025-01-27,4,3149.6865
P0572,2025-02-10,1,1936.841
P0572,2025-02-24,1,672.605
P0572,2025-03-24,4,7582.786
P0572,2025-04-07,7,5275.696
P0572,2025-04-14,2,2178.828
P0572,2025-05-05,1,1185.712
P0572,2025-05-26,1,1002.6005
P0572,2025-06-09,9,9452.032
P0572,2025-06-30,1,2458.09
P0573,2023-08-14,2,3152.252
P0573,2023-09-18,1,998.317
P0573,2023-10-09,2,443.25
P0573,2023-11-13,5,1253.455
P0573,2024-01-22,4,7229.505
P0573,2024-02-05,4,2167.194
P0573,2024-02-19,1,887.661
P0573,2024-05-06,3,2367.0959999999995
P0573,2024-05-13,5,5727.597500000001
P0573,2024-06-24,2,464.4
P0573,2024-07-01,1,136.398
P0573,2024-07-08,1,591.7739999999999
P0573,2024-08-26,2,911.176
P0573,2024-09-02,2,825.44
P0573,2024-09-09,1,986.46
P0573,2024-09-30,2,2310.678
P0573,2024-11-18,1,1359.222
P0573,2025-01-13,2,2128.24
P0573,2025-01-20,2,1269.04
P0573,2025-01-27,1,651.721
P0573,2025-04-21,1,872.1019999999999
P0573,2025-04-28,1,1412.008
P0573,2025-05-12,3,2534.544
P0573,2025-06-16,3,2306.745
P0574,2023-07-10,5,1493.555
P0574,2023-07-24,1,971.795
P0574,2023-08-21,4,2813.056
P0574,2023-10-09,5,8499.421710000008
P0574,2023-11-06,5,8499.421710000008
P0574,2023-12-25,4,868.3439999999999
P0574,2024-01-15,3,545.202
P0574,2024-02-19,3,1132.7175
P0574,2024-04-08,3,2374.695
P0574,2024-06-03,3,4591.224
P0574,2024-07-01,2,831.47
P0574,2024-08-19,2,2256.554
P0574,2024-08-26,1,808.05
P0574,2024-10-14,1,532.9019999999999
P0574,2024-11-04,4,7918.53
P0574,2024-12-09,5,1917.495
P0574,2025-01-20,3,5665.59
P0574,2025-02-17,2,1652.0515
P0574,2025-04-28,4,3781.956
P0574,2025-05-05,3,3859.56
P0574,2025-06-09,3,4257.603
P0574,2025-06-16,5,5964.629999999999
P0575,2023-08-28,2,307.53599999999994
P0575,2023-10-16,1,575.394
P0575,2023-11-13,2,1467.508
P0575,2024-05-06,1,1495.471
P0575,2024-06-10,1,549.384
P0575,2024-06-17,1,838.576
P0575,2024-06-24,5,1357.3125
P0575,2024-08-12,1,1698.77
P0575,2024-08-19,3,6113.61
P0575,2024-09-23,2,1665.972
P0575,2024-10-07,1,493.924
P0575,2024-10-14,11,6716.514999999999
P0575,2024-11-18,1,890.9870000000001
P0575,2025-01-13,3,2550.42
P0575,2025-01-20,1,857.652
P0575,2025-02-03,1,207.09500000000003
P0575,2025-02-17,3,2027.79
P0575,2025-03-10,1,883.379
P0575,2025-03-24,4,4284.468000000001
P0575,2025-03-31,1,418.83
P0575,2025-06-02,5,3989.8589999999995
P0576,2023-08-07,5,6748.509
P0576,2023-08-14,1,923.1675
P0576,2023-09-04,1,1576.3065
P0576,2023-09-11,4,4674.0160000000005
P0576,2023-10-02,4,2938.392
P0576,2023-10-09,2,530.316
P0576,2024-01-08,2,2113.986
P0576,2024-01-29,4,7457.33
P0576,2024-03-25,3,3465.6240000000003
P0576,2024-05-06,4,4592.112
P0576,2024-05-13,4,6621.12
P0576,2024-06-17,2,3621.685
P0576,2024-07-22,1,414.588
P0576,2024-11-11,4,2199.648
P0576,2024-12-30,1,554.2669999999999
P0576,2025-03-03,2,329.304
P0576,2025-03-10,2,2672.046
P0576,2025-03-31,4,2478.96
P0576,2025-04-28,2,2570.496
P0576,2025-05-26,7,3614.16
P0576,2025-06-02,2,1675.236
P0577,2023-07-31,3,3496.4639999999995
P0577,2023-08-28,3,3075.12
P0577,2023-09-04,2,1661.907
P0577,2023-10-30,1,2423.86
P0577,2023-11-13,4,8499.421710000008
P0577,2023-11-27,3,3372.7575
P0577,2024-01-08,4,4190.2080000000005
P0577,2024-01-15,2,3384.812
P0577,2024-03-18,1,1550.025
P0577,2024-04-01,2,2199.93
P0577,2024-04-29,3,1279.638
P0577,2024-08-26,2,2025.4339999999997
P0577,2024-09-09,2,3369.44
P0577,2024-11-11,4,5643.612
P0577,2024-12-09,2,1779.996
P0577,2024-12-16,3,3277.3559999999998
P0577,2025-01-13,2,1167.36
P0577,2025-02-03,2,850.032
P0577,2025-04-28,3,1366.6799999999998
P0577,2025-05-12,3,614.754
P0577,2025-06-09,3,2895.417
P0577,2025-06-23,1,167.839
P0578,2023-07-31,4,4133.28
P0578,2023-09-11,4,3259.184
P0578,2023-09-18,2,890.1729999999999
P0578,2023-11-06,3,2324.9700000000003
P0578,2023-12-11,1,2217.56
P0578,2023-12-25,4,2466.285
P0578,2024-01-01,1,379.162
P0578,2024-01-22,3,2332.896
P0578,2024-01-29,1,930.487
P0578,2024-03-25,1,1187.21
P0578,2024-07-22,1,1268.404
P0578,2024-10-14,2,1393.882
P0578,2024-11-18,1,1368.01
P0578,2024-12-16,3,1762.2795
P0578,2025-02-24,1,1429.008
P0578,2025-03-03,7,3154.3575000000005
P0578,2025-03-24,3,2033.82
P0578,2025-06-23,3,4288.539
P0579,2023-08-07,4,2088.384
P0579,2023-09-04,1,945.0725
P0579,2023-09-18,1,348.6
P0579,2023-09-25,1,644.0039999999999
P0579,2023-10-30,3,1311.42475
P0579,2023-12-25,1,260.694
P0579,2024-01-22,3,3509.8080000000004
P0579,2024-02-19,1,557.809
P0579,2024-02-26,2,558.1679999999999
P0579,2024-04-15,2,3090.192
P0579,2024-04-22,1,228.1575
P0579,2024-05-20,2,447.472
P0579,2024-05-27,3,1753.35
P0579,2024-09-30,8,6545.2555
P0579,2024-11-11,1,1592.838
P0579,2024-12-30,1,930.454
P0579,2025-02-17,2,950.171
P0579,2025-04-07,1,1596.848
P0579,2025-05-19,3,1984.752
P0579,2025-06-09,2,3801.006
P0580,2023-10-16,1,783.088
P0580,2023-11-27,1,279.63300000000004
P0580,2023-12-04,1,237.882
P0580,2024-01-15,6,4066.464
P0580,2024-02-12,1,1341.84
P0580,2024-06-17,6,7405.424
P0580,2024-06-24,3,4048.9605
P0580,2024-07-22,2,1051.8339999999998
P0580,2024-08-19,1,1254.2489999999998
P0580,2024-09-09,2,3316.0
P0580,2024-09-30,1,191.652
P0580,2024-11-25,2,499.305
P0580,2024-12-02,5,2324.5199999999995
P0580,2024-12-23,1,271.712
P0580,2025-01-13,3,1493.757
P0580,2025-03-10,1,595.182
P0580,2025-03-31,1,324.85
P0580,2025-04-07,1,1718.388
P0580,2025-04-14,6,5292.0
P0580,2025-05-05,4,1718.9740000000002
P0580,2025-06-02,5,2506.392
P0581,2023-08-21,1,675.633
P0581,2023-08-28,2,2373.318
P0581,2023-09-04,4,6365.92
P0581,2024-01-15,3,965.484
P0581,2024-01-22,1,779.4225
P0581,2024-02-12,2,1870.614
P0581,2024-06-10,2,2764.384
P0581,2024-07-01,3,3211.29
P0581,2024-07-08,1,1180.515
P0581,2024-07-15,1,527.21
P0581,2024-11-04,2,1919.84
P0581,2024-11-11,1,771.3715
P0581,2024-11-18,5,5466.6044999999995
P0581,2024-12-30,7,4239.4095
P0581,2025-01-06,3,3354.456
P0581,2025-02-17,1,1383.4375
P0581,2025-03-03,2,1916.835
P0581,2025-03-24,2,1788.038
P0581,2025-04-14,2,811.433
P0582,2023-08-14,2,2583.534
P0582,2023-09-04,1,324.4535
P0582,2023-10-09,1,713.915
P0582,2023-10-16,1,1756.8445
P0582,2023-12-04,1,1136.848
P0582,2024-02-19,1,676.8824999999999
P0582,2024-04-22,1,969.312
P0582,2024-05-27,4,1766.24
P0582,2024-06-10,1,752.05
P0582,2024-06-24,1,817.156
P0582,2024-07-15,1,473.328
P0582,2024-10-28,1,742.98
P0582,2024-11-04,2,1543.44
P0582,2024-12-02,1,1407.615
P0582,2024-12-16,2,605.96
P0582,2025-02-03,3,2860.074
P0582,2025-02-17,1,766.456
P0582,2025-03-31,1,319.79999999999995
P0582,2025-06-02,4,2983.238
P0583,2023-07-31,1,1010.925
P0583,2023-08-14,1,271.952
P0583,2023-10-09,2,3053.79
P0583,2024-04-08,2,1316.339
P0583,2024-06-03,1,1837.45
P0583,2024-06-17,3,3016.08
P0583,2024-06-24,1,1700.0
P0583,2024-07-08,5,2729.34
P0583,2024-08-26,3,3204.5850000000005
P0583,2024-09-23,2,1843.716
P0583,2024-10-28,1,1146.688
P0583,2025-01-27,2,3127.176
P0583,2025-02-10,3,5522.742
P0583,2025-04-07,1,1016.712
P0583,2025-04-14,1,697.2
P0583,2025-05-05,2,1966.404
P0583,2025-05-19,3,611.0999999999999
P0583,2025-06-09,1,422.964
P0583,2025-06-23,3,2225.952
P0584,2023-07-10,1,698.2275
P0584,2023-07-17,2,3030.454
P0584,2023-07-24,4,5216.096
P0584,2023-07-31,1,1373.712
P0584,2023-08-28,4,2872.191
P0584,2023-09-11,1,720.12
P0584,2023-09-25,3,2055.116
P0584,2023-10-16,6,7523.01
P0584,2023-10-23,5,8499.421710000008
P0584,2023-12-11,2,646.88
P0584,2023-12-18,3,4395.639
P0584,2024-02-12,3,905.1735
P0584,2024-02-19,2,4194.136
P0584,2024-03-11,1,1975.4
P0584,2024-03-25,2,4700.32
P0584,2024-04-08,1,1638.921
P0584,2024-04-22,2,3276.0
P0584,2024-04-29,2,1912.65
P0584,2024-05-13,1,852.8925
P0584,2024-06-17,3,5737.68
P0584,2024-10-14,1,463.834
P0584,2025-01-20,1,1336.616
P0584,2025-01-27,2,2590.275
P0584,2025-02-17,2,1512.75
P0584,2025-02-24,1,1746.5
P0584,2025-03-10,3,586.005
P0584,2025-05-05,3,1333.665
P0584,2025-05-19,3,3362.03
P0584,2025-06-30,4,6143.292
P0585,2023-07-24,2,1198.476
P0585,2023-08-14,2,1011.347
P0585,2023-08-28,4,2301.732
P0585,2023-10-02,1,1104.603
P0585,2023-12-04,2,1421.924
