sku_id,date,stock_level,restock_flag,supplier_lead_time,stock_level_capped,is_low_stock,days_until_restock,inventory_health_score
P0189,2025-02-21,37,False,13.0,37,False,0.0,2.642857142857143
P0066,2025-02-05,68,False,9.0,68,False,0.0,6.8
P0401,2023-07-22,75,True,11.0,75,False,11.0,6.25
P0991,2023-09-22,115,False,3.0,115,False,0.0,28.75
P0665,2025-07-04,0,False,9.0,0,True,0.0,0.0
P0614,2025-04-15,107,False,13.0,107,False,0.0,7.642857142857143
P1165,2024-03-28,99,False,13.0,99,False,0.0,7.071428571428571
P0644,2025-06-01,81,False,13.0,81,False,0.0,5.785714285714286
P0310,2023-09-25,38,False,9.0,38,False,0.0,3.8
P1168,2024-07-02,26,False,13.0,26,False,0.0,1.8571428571428572
P0148,2024-02-05,0,False,12.0,0,True,0.0,0.0
P1125,2025-06-04,57,False,6.0,57,False,0.0,8.142857142857142
P1300,2023-09-22,30,False,8.0,30,False,0.0,3.3333333333333335
P0296,2024-04-24,93,True,1.0,93,False,1.0,46.5
P0260,2024-10-11,71,False,7.0,71,False,0.0,8.875
P1243,2023-08-20,23,False,8.0,23,False,0.0,2.5555555555555554
P0323,2025-03-01,33,False,8.0,33,False,0.0,3.6666666666666665
P1460,2023-08-12,88,True,7.0,88,False,7.0,11.0
P0871,2023-09-25,81,True,3.0,81,False,3.0,20.25
P1383,2025-03-12,24,False,1.0,24,False,0.0,12.0
P1180,2023-12-22,46,False,14.0,46,False,0.0,3.066666666666667
P1434,2024-09-12,18,False,4.0,18,False,0.0,3.6
P0661,2024-10-29,97,False,1.0,97,False,0.0,48.5
P0307,2023-08-25,64,False,13.0,64,False,0.0,4.571428571428571
P0958,2025-01-20,43,False,12.0,43,False,0.0,3.3076923076923075
P1130,2024-04-24,32,False,11.0,32,False,0.0,2.6666666666666665
P0668,2023-08-14,59,False,6.0,59,False,0.0,8.428571428571429
P0738,2025-03-03,0,False,6.0,0,True,0.0,0.0
P0359,2025-04-29,0,False,3.0,0,True,0.0,0.0
P0635,2024-01-28,80,False,4.0,80,False,0.0,16.0
INVALID_SKU,2024-07-30,58,False,12.0,58,False,0.0,4.461538461538462
P0250,2023-08-23,38,False,4.0,38,False,0.0,7.6
P0727,2023-09-23,86,False,5.0,86,False,0.0,14.333333333333334
P0197,2023-12-12,80,False,3.0,80,False,0.0,20.0
P0580,2024-05-09,53,False,7.0,53,False,0.0,6.625
P1392,2025-01-27,60,False,13.0,60,False,0.0,4.285714285714286
P0634,2023-09-25,50,True,8.0,50,False,8.0,5.555555555555555
P0074,2025-03-09,67,True,4.0,67,False,4.0,13.4
P1329,2025-03-25,25,False,12.0,25,False,0.0,1.9230769230769231
P0009,2024-03-15,13,False,10.0,13,False,0.0,1.1818181818181819
P0808,2024-03-12,74,False,12.0,74,False,0.0,5.6923076923076925
P0140,2024-10-04,46,False,4.0,46,False,0.0,9.2
P0298,2025-06-24,43,True,9.0,43,False,9.0,4.3
P0786,2024-01-29,0,False,2.0,0,True,0.0,0.0
P0607,2025-03-06,0,False,13.0,0,True,0.0,0.0
P1217,2023-11-01,57,False,14.0,57,False,0.0,3.8
P1074,2025-02-09,14,False,6.0,14,False,0.0,2.0
P1078,2024-09-29,53,False,3.0,53,False,0.0,13.25
P0947,2024-09-08,51,False,9.0,51,False,0.0,5.1
P1008,2025-02-18,70,True,1.0,70,False,1.0,35.0
P0110,2025-02-12,35,False,8.0,35,False,0.0,3.888888888888889
P1444,2024-07-09,76,True,2.0,76,False,2.0,25.333333333333332
P1198,2024-09-16,23,False,3.0,23,False,0.0,5.75
P0175,2023-08-02,29,False,7.0,29,False,0.0,3.625
P1281,2024-02-21,0,False,4.0,0,True,0.0,0.0
P0426,2025-02-26,0,False,9.0,0,True,0.0,0.0
P1073,2023-08-12,47,False,10.0,47,False,0.0,4.2727272727272725
P0188,2024-05-24,79,False,11.0,79,False,0.0,6.583333333333333
P0103,2024-12-27,56,False,7.0,56,False,0.0,7.0
P0337,2025-04-18,76,False,11.0,76,False,0.0,6.333333333333333
P1167,2025-03-16,61,False,12.0,61,False,0.0,4.6923076923076925
P0579,2024-10-11,45,False,1.0,45,False,0.0,22.5
P0067,2024-09-05,68,False,5.0,68,False,0.0,11.333333333333334
P1276,2025-04-08,24,False,7.0,24,False,0.0,3.0
P0742,2025-04-26,54,False,2.0,54,False,0.0,18.0
P0893,2025-06-26,57,True,5.0,57,False,5.0,9.5
P1210,2025-04-01,0,False,12.0,0,True,0.0,0.0
P0801,2025-01-01,75,False,5.0,75,False,0.0,12.5
P0227,2025-02-27,97,False,7.0,97,False,0.0,12.125
P0894,2024-08-25,22,True,6.0,22,False,6.0,3.142857142857143
P0079,2023-10-08,0,False,7.0,0,True,0.0,0.0
P0430,2025-03-30,39,False,8.0,39,False,0.0,4.333333333333333
P0026,2024-06-23,32,True,14.0,32,False,14.0,2.1333333333333333
P0815,2025-01-16,58,False,8.0,58,False,0.0,6.444444444444445
P0652,2023-12-31,62,False,8.0,62,False,0.0,6.888888888888889
P1131,2024-09-15,72,False,2.0,72,False,0.0,24.0
P0223,2024-02-10,55,False,5.0,55,False,0.0,9.166666666666666
P1380,2025-01-05,79,True,14.0,79,False,14.0,5.266666666666667
P1356,2023-08-22,83,False,7.0,83,False,0.0,10.375
P0788,2023-11-17,75,False,2.0,75,False,0.0,25.0
P0545,2024-11-12,64,False,8.0,64,False,0.0,7.111111111111111
P1089,2025-02-24,39,True,4.0,39,False,4.0,7.8
P0122,2024-04-19,65,False,8.0,65,False,0.0,7.222222222222222
P1129,2024-01-14,41,True,10.0,41,False,10.0,3.727272727272727
P0015,2023-07-24,62,False,2.0,62,False,0.0,20.666666666666668
P0320,2024-06-17,68,False,6.0,68,False,0.0,9.714285714285714
P0369,2024-05-11,27,False,7.0,27,False,0.0,3.375
P0829,2024-09-24,46,False,7.0,46,False,0.0,5.75
P0533,2025-06-01,39,False,12.0,39,False,0.0,3.0
P0520,2023-09-04,64,False,10.0,64,False,0.0,5.818181818181818
P0565,2025-04-10,40,False,7.0,40,False,0.0,5.0
P1001,2025-01-05,76,False,8.0,76,False,0.0,8.444444444444445
P0437,2024-09-14,70,False,13.0,70,False,0.0,5.0
P0573,2024-01-11,4,False,11.0,4,True,0.0,0.3333333333333333
P0351,2024-06-30,23,False,14.0,23,False,0.0,1.5333333333333334
P0339,2025-06-09,36,False,12.0,36,False,0.0,2.769230769230769
P0271,2024-06-01,80,True,10.0,80,False,10.0,7.2727272727272725
P1440,2024-04-16,32,False,4.0,32,False,0.0,6.4
P0990,2024-09-07,73,False,14.0,73,False,0.0,4.866666666666666
P0153,2025-06-04,0,False,5.0,0,True,0.0,0.0
P1475,2024-12-18,10,False,7.0,10,True,0.0,1.25
P0764,2025-05-19,70,False,14.0,70,False,0.0,4.666666666666667
P1242,2023-09-29,56,False,5.0,56,False,0.0,9.333333333333334
P1001,2024-08-07,33,False,13.0,33,False,0.0,2.357142857142857
P1256,2023-09-08,0,False,1.0,0,True,0.0,0.0
P1407,2024-12-20,0,True,5.0,0,True,5.0,0.0
P1457,2024-07-01,22,False,13.0,22,False,0.0,1.5714285714285714
P0437,2025-06-18,0,False,4.0,0,True,0.0,0.0
P1409,2023-12-24,74,False,13.0,74,False,0.0,5.285714285714286
P1352,2024-05-05,51,True,8.0,51,False,8.0,5.666666666666667
P0855,2023-07-28,18,False,1.0,18,False,0.0,9.0
P1152,2023-11-03,51,False,10.0,51,False,0.0,4.636363636363637
P0207,2024-04-12,29,False,6.0,29,False,0.0,4.142857142857143
P0189,2024-10-20,44,True,11.0,44,False,11.0,3.6666666666666665
P0022,2023-11-09,26,True,4.0,26,False,4.0,5.2
P0397,2024-04-27,31,False,14.0,31,False,0.0,2.066666666666667
P1336,2024-11-11,20,False,4.0,20,False,0.0,4.0
P0815,2024-01-26,47,True,5.0,47,False,5.0,7.833333333333333
P1067,2025-04-11,41,True,1.0,41,False,1.0,20.5
P0997,2024-09-10,31,True,8.0,31,False,8.0,3.4444444444444446
P0782,2024-12-09,53,False,12.0,53,False,0.0,4.076923076923077
P1088,2023-10-01,55,False,3.0,55,False,0.0,13.75
P0201,2023-10-03,61,True,12.0,61,False,12.0,4.6923076923076925
P1297,2024-07-09,22,True,4.0,22,False,4.0,4.4
P0007,2024-02-14,25,False,6.0,25,False,0.0,3.5714285714285716
P0436,2024-11-28,37,True,9.0,37,False,9.0,3.7
P0694,2023-09-02,0,True,8.0,0,True,8.0,0.0
P0734,2024-10-17,9,False,1.0,9,True,0.0,4.5
P1370,2024-12-10,104,True,8.0,104,False,8.0,11.555555555555555
P0978,2023-11-30,70,False,8.0,70,False,0.0,7.777777777777778
P1200,2023-11-25,41,True,10.0,41,False,10.0,3.727272727272727
P0787,2023-12-02,48,False,14.0,48,False,0.0,3.2
P0093,2025-04-06,12,True,13.0,12,False,13.0,0.8571428571428571
P1026,2024-10-18,75,False,13.0,75,False,0.0,5.357142857142857
P1404,2024-06-09,3,True,4.0,3,True,4.0,0.6
P1480,2025-01-23,34,False,8.0,34,False,0.0,3.7777777777777777
P0015,2023-09-26,49,False,2.0,49,False,0.0,16.333333333333332
P1322,2024-08-02,0,False,2.0,0,True,0.0,0.0
P1042,2023-10-17,47,False,6.0,47,False,0.0,6.714285714285714
P0553,2023-11-26,43,False,4.0,43,False,0.0,8.6
P0499,2025-05-27,59,False,6.0,59,False,0.0,8.428571428571429
P0677,2025-03-25,6,False,14.0,6,True,0.0,0.4
P0536,2024-03-18,94,False,7.0,94,False,0.0,11.75
P0229,2023-11-23,80,False,12.0,80,False,0.0,6.153846153846154
P0474,2025-06-27,52,False,12.0,52,False,0.0,4.0
P0356,2024-11-08,41,False,3.0,41,False,0.0,10.25
INVALID_SKU,2024-10-16,36,False,8.0,36,False,0.0,4.0
P1476,2024-02-17,117,False,1.0,117,False,0.0,58.5
P0059,2025-05-27,28,False,1.0,28,False,0.0,14.0
P0039,2024-08-20,47,False,4.0,47,False,0.0,9.4
P1355,2023-07-09,11,False,14.0,11,False,0.0,0.7333333333333333
P0218,2023-09-20,43,False,9.0,43,False,0.0,4.3
P0135,2023-07-23,46,True,4.0,46,False,4.0,9.2
P0206,2025-03-19,33,False,7.0,33,False,0.0,4.125
P0520,2023-12-16,92,False,12.0,92,False,0.0,7.076923076923077
P0610,2025-05-10,1,False,7.0,1,True,0.0,0.125
P0122,2024-05-24,0,False,5.0,0,True,0.0,0.0
P1392,2025-04-12,35,True,4.0,35,False,4.0,7.0
P0353,2023-11-04,68,False,11.0,68,False,0.0,5.666666666666667
P1026,2023-10-27,63,False,10.0,63,False,0.0,5.7272727272727275
P0029,2025-02-06,40,False,13.0,40,False,0.0,2.857142857142857
P1249,2024-05-26,34,False,5.0,34,False,0.0,5.666666666666667
P0557,2024-06-29,73,False,4.0,73,False,0.0,14.6
P1224,2024-05-20,6,True,1.0,6,True,1.0,3.0
P1401,2024-01-13,101,True,5.0,101,False,5.0,16.833333333333332
P0435,2024-02-03,8,False,12.0,8,True,0.0,0.6153846153846154
P1403,2025-01-03,109,False,5.0,109,False,0.0,18.166666666666668
P0229,2025-02-22,44,False,7.0,44,False,0.0,5.5
INVALID_SKU,2024-11-14,47,False,13.0,47,False,0.0,3.357142857142857
P0207,2024-12-20,34,False,6.0,34,False,0.0,4.857142857142857
P0556,2023-07-25,68,True,14.0,68,False,14.0,4.533333333333333
P0295,2025-05-09,103,False,4.0,103,False,0.0,20.6
P0037,2023-11-22,48,False,10.0,48,False,0.0,4.363636363636363
P0406,2024-10-15,47,False,6.0,47,False,0.0,6.714285714285714
P0445,2024-02-26,21,False,8.0,21,False,0.0,2.3333333333333335
P1223,2024-10-10,78,False,6.0,78,False,0.0,11.142857142857142
P1223,2025-04-29,54,False,9.0,54,False,0.0,5.4
P0246,2025-01-22,44,False,4.0,44,False,0.0,8.8
P1010,2025-05-08,65,True,11.0,65,False,11.0,5.416666666666667
P1313,2023-12-11,74,True,10.0,74,False,10.0,6.7272727272727275
P1202,2025-04-04,19,True,7.0,19,False,7.0,2.375
P0038,2024-03-09,45,False,12.0,45,False,0.0,3.4615384615384617
P0568,2025-02-26,54,False,6.0,54,False,0.0,7.714285714285714
P0292,2024-01-03,54,True,6.0,54,False,6.0,7.714285714285714
P0980,2025-04-02,7,True,2.0,7,True,2.0,2.3333333333333335
P0884,2024-12-11,0,False,14.0,0,True,0.0,0.0
P1429,2024-08-28,75,False,7.0,75,False,0.0,9.375
P1121,2025-03-30,41,False,13.0,41,False,0.0,2.9285714285714284
P1369,2024-12-29,84,False,14.0,84,False,0.0,5.6
P0649,2025-03-21,41,False,6.0,41,False,0.0,5.857142857142857
P1447,2024-05-08,95,True,9.0,95,False,9.0,9.5
P0961,2025-02-28,22,False,7.0,22,False,0.0,2.75
P0137,2023-11-28,56,False,3.0,56,False,0.0,14.0
P1071,2024-09-15,101,False,1.0,101,False,0.0,50.5
P0654,2024-07-16,61,True,4.0,61,False,4.0,12.2
P0671,2025-06-13,19,False,1.0,19,False,0.0,9.5
P0005,2024-09-30,83,True,8.0,83,False,8.0,9.222222222222221
P1350,2025-02-25,58,True,7.0,58,False,7.0,7.25
P0183,2023-09-14,53,False,9.0,53,False,0.0,5.3
P1095,2024-10-26,70,False,9.0,70,False,0.0,7.0
P0044,2024-04-08,0,True,11.0,0,True,11.0,0.0
P0284,2024-03-10,80,False,4.0,80,False,0.0,16.0
P1456,2025-06-04,49,False,7.0,49,False,0.0,6.125
P0161,2023-08-21,16,False,5.0,16,False,0.0,2.6666666666666665
P0535,2023-07-29,0,False,7.0,0,True,0.0,0.0
P1120,2024-05-26,73,False,3.0,73,False,0.0,18.25
P1339,2023-09-11,0,False,5.0,0,True,0.0,0.0
P0010,2024-02-13,41,False,4.0,41,False,0.0,8.2
P0736,2023-11-15,100,False,13.0,100,False,0.0,7.142857142857143
P0508,2023-11-26,35,False,14.0,35,False,0.0,2.3333333333333335
P0480,2024-05-24,56,True,8.0,56,False,8.0,6.222222222222222
P1448,2025-04-16,72,True,1.0,72,False,1.0,36.0
P0941,2024-01-18,117,False,3.0,117,False,0.0,29.25
P0034,2023-09-09,9,True,9.0,9,True,9.0,0.9
P0301,2023-08-30,76,False,12.0,76,False,0.0,5.846153846153846
P1146,2024-10-05,76,False,7.0,76,False,0.0,9.5
P1133,2023-07-27,33,False,10.0,33,False,0.0,3.0
P1431,2024-10-09,52,False,7.0,52,False,0.0,6.5
P1231,2024-08-09,23,True,13.0,23,False,13.0,1.6428571428571428
P0101,2025-06-30,0,False,11.0,0,True,0.0,0.0
P1331,2024-08-19,54,True,2.0,54,False,2.0,18.0
P1370,2023-11-11,49,False,2.0,49,False,0.0,16.333333333333332
P1232,2024-02-04,65,False,7.0,65,False,0.0,8.125
P0714,2024-06-18,83,False,3.0,83,False,0.0,20.75
P0308,2023-10-10,25,False,7.0,25,False,0.0,3.125
P1240,2023-12-25,11,False,3.0,11,False,0.0,2.75
P0007,2024-07-10,53,False,2.0,53,False,0.0,17.666666666666668
INVALID_SKU,2024-12-04,0,False,6.0,0,True,0.0,0.0
P0517,2023-12-04,78,True,10.0,78,False,10.0,7.090909090909091
P0510,2024-10-01,68,False,12.0,68,False,0.0,5.230769230769231
P1067,2025-05-18,94,True,14.0,94,False,14.0,6.266666666666667
P1429,2024-10-14,20,False,9.0,20,False,0.0,2.0
P0384,2024-05-01,49,False,13.0,49,False,0.0,3.5
P0566,2025-06-11,64,False,6.0,64,False,0.0,9.142857142857142
P0292,2024-04-23,62,False,14.0,62,False,0.0,4.133333333333334
P1021,2025-04-24,55,True,14.0,55,False,14.0,3.6666666666666665
P0912,2024-05-25,37,False,12.0,37,False,0.0,2.8461538461538463
P1236,2023-07-30,53,True,2.0,53,False,2.0,17.666666666666668
P0732,2024-12-12,82,False,11.0,82,False,0.0,6.833333333333333
P0158,2024-02-21,71,True,1.0,71,False,1.0,35.5
P1361,2024-02-08,39,False,7.0,39,False,0.0,4.875
P0253,2024-03-28,47,False,14.0,47,False,0.0,3.1333333333333333
P0254,2025-05-02,109,False,4.0,109,False,0.0,21.8
P0032,2025-01-13,21,False,5.0,21,False,0.0,3.5
P0465,2024-11-28,31,False,6.0,31,False,0.0,4.428571428571429
P0416,2025-05-07,37,False,12.0,37,False,0.0,2.8461538461538463
P0623,2024-08-31,35,False,12.0,35,False,0.0,2.6923076923076925
P0904,2023-08-15,55,False,11.0,55,False,0.0,4.583333333333333
P0520,2023-09-07,76,False,7.0,76,False,0.0,9.5
P0495,2024-10-03,31,True,8.0,31,False,8.0,3.4444444444444446
P0536,2024-06-08,39,False,7.0,39,False,0.0,4.875
P1067,2024-09-16,54,False,10.0,54,False,0.0,4.909090909090909
P0498,2025-03-14,38,False,2.0,38,False,0.0,12.666666666666666
P1357,2025-02-02,63,True,2.0,63,False,2.0,21.0
P0412,2024-02-02,24,False,8.0,24,False,0.0,2.6666666666666665
P1487,2025-03-10,51,True,7.0,51,False,7.0,6.375
P1027,2024-09-19,90,False,12.0,90,False,0.0,6.923076923076923
P0519,2024-03-13,81,False,8.0,81,False,0.0,9.0
P0347,2025-01-02,49,True,12.0,49,False,12.0,3.769230769230769
P0751,2024-11-15,30,False,10.0,30,False,0.0,2.727272727272727
P0833,2025-01-22,11,False,7.0,11,False,0.0,1.375
P0945,2023-08-29,108,False,9.0,108,False,0.0,10.8
P1130,2023-08-10,43,True,9.0,43,False,9.0,4.3
P0092,2025-04-29,131,False,8.0,119,False,0.0,13.222222222222221
P0034,2023-12-13,66,False,8.0,66,False,0.0,7.333333333333333
P0139,2023-07-18,0,True,8.0,0,True,8.0,0.0
P0053,2025-03-06,83,True,5.0,83,False,5.0,13.833333333333334
P0464,2024-09-18,99,True,8.0,99,False,8.0,11.0
P0755,2025-03-25,45,False,5.0,45,False,0.0,7.5
P0259,2023-11-30,21,False,3.0,21,False,0.0,5.25
P0390,2025-02-01,1,True,14.0,1,True,14.0,0.06666666666666667
P0733,2024-10-25,62,False,6.0,62,False,0.0,8.857142857142858
P0487,2024-07-13,64,False,14.0,64,False,0.0,4.266666666666667
P0943,2024-03-02,58,True,2.0,58,False,2.0,19.333333333333332
P0634,2024-10-13,0,False,12.0,0,True,0.0,0.0
P0547,2025-03-23,65,False,10.0,65,False,0.0,5.909090909090909
P1322,2024-03-08,49,False,10.0,49,False,0.0,4.454545454545454
P0177,2024-05-15,55,False,12.0,55,False,0.0,4.230769230769231
P0291,2024-03-17,37,False,6.0,37,False,0.0,5.285714285714286
P0907,2023-12-27,67,False,1.0,67,False,0.0,33.5
P0999,2024-09-02,31,False,9.0,31,False,0.0,3.1
P0900,2025-05-25,0,True,13.0,0,True,13.0,0.0
P1387,2024-07-27,104,False,2.0,104,False,0.0,34.666666666666664
P1240,2024-10-17,107,True,14.0,107,False,14.0,7.133333333333334
P0286,2025-06-25,52,False,8.0,52,False,0.0,5.777777777777778
P1497,2025-03-03,46,False,12.0,46,False,0.0,3.5384615384615383
P0173,2024-07-06,98,False,6.0,98,False,0.0,14.0
P1018,2024-10-28,95,True,5.0,95,False,5.0,15.833333333333334
P1240,2025-06-08,42,True,10.0,42,False,10.0,3.8181818181818183
P1179,2023-10-02,55,False,7.0,55,False,0.0,6.875
P0337,2023-12-13,46,False,14.0,46,False,0.0,3.066666666666667
P1464,2025-04-19,96,False,7.0,96,False,0.0,12.0
P0214,2025-03-03,44,False,1.0,44,False,0.0,22.0
P1415,2025-01-06,61,False,4.0,61,False,0.0,12.2
P0859,2024-09-20,16,False,1.0,16,False,0.0,8.0
P0622,2024-07-28,107,False,10.0,107,False,0.0,9.727272727272727
P0667,2023-12-30,51,False,14.0,51,False,0.0,3.4
P0985,2024-10-08,40,False,2.0,40,False,0.0,13.333333333333334
P1467,2023-11-20,3,False,8.0,3,True,0.0,0.3333333333333333
P1362,2023-07-18,20,True,6.0,20,False,6.0,2.857142857142857
P0231,2025-02-12,57,False,8.0,57,False,0.0,6.333333333333333
P1071,2024-11-20,25,False,11.0,25,False,0.0,2.0833333333333335
P0122,2024-05-08,91,True,1.0,91,False,1.0,45.5
P0979,2024-09-01,73,True,2.0,73,False,2.0,24.333333333333332
P1169,2024-01-28,23,True,6.0,23,False,6.0,3.2857142857142856
P0669,2024-06-05,56,False,12.0,56,False,0.0,4.3076923076923075
P0599,2023-11-25,46,False,7.0,46,False,0.0,5.75
P1093,2024-04-24,77,False,6.0,77,False,0.0,11.0
P1314,2024-02-19,75,False,11.0,75,False,0.0,6.25
P1405,2024-08-13,41,False,5.0,41,False,0.0,6.833333333333333
P0386,2023-12-14,83,False,5.0,83,False,0.0,13.833333333333334
P0475,2023-08-23,3,False,7.0,3,True,0.0,0.375
P0605,2024-07-19,46,True,1.0,46,False,1.0,23.0
P0463,2024-07-20,32,False,2.0,32,False,0.0,10.666666666666666
P1321,2024-12-04,0,False,4.0,0,True,0.0,0.0
P1177,2024-06-01,0,True,1.0,0,True,1.0,0.0
P1135,2023-08-10,0,True,2.0,0,True,2.0,0.0
P0044,2024-09-13,51,True,11.0,51,False,11.0,4.25
P1186,2025-06-07,73,False,8.0,73,False,0.0,8.11111111111111
P0339,2024-06-28,23,True,6.0,23,False,6.0,3.2857142857142856
P1039,2025-05-07,2,False,12.0,2,True,0.0,0.15384615384615385
P0483,2023-09-14,60,False,13.0,60,False,0.0,4.285714285714286
P1334,2025-04-29,35,True,1.0,35,False,1.0,17.5
P1185,2024-04-07,94,False,1.0,94,False,0.0,47.0
P0068,2023-07-27,80,False,2.0,80,False,0.0,26.666666666666668
P1216,2024-09-25,15,False,12.0,15,False,0.0,1.1538461538461537
P1040,2023-10-09,54,False,5.0,54,False,0.0,9.0
P1292,2024-10-01,68,False,4.0,68,False,0.0,13.6
P0727,2025-01-30,41,False,1.0,41,False,0.0,20.5
P1149,2024-05-17,55,False,2.0,55,False,0.0,18.333333333333332
P0779,2023-08-05,0,False,13.0,0,True,0.0,0.0
P0281,2024-08-13,12,False,3.0,12,False,0.0,3.0
P1371,2025-05-06,46,False,9.0,46,False,0.0,4.6
P0374,2023-10-28,70,True,2.0,70,False,2.0,23.333333333333332
P1463,2024-05-01,0,True,13.0,0,True,13.0,0.0
P0651,2023-11-27,54,True,10.0,54,False,10.0,4.909090909090909
P0794,2024-02-29,56,False,14.0,56,False,0.0,3.7333333333333334
P1120,2024-08-11,0,False,10.0,0,True,0.0,0.0
P0259,2023-07-17,89,False,7.0,89,False,0.0,11.125
P0267,2023-07-21,34,False,6.0,34,False,0.0,4.857142857142857
P1425,2024-10-01,42,False,12.0,42,False,0.0,3.230769230769231
P1471,2024-10-08,32,False,8.0,32,False,0.0,3.5555555555555554
P1064,2023-10-18,39,True,6.0,39,False,6.0,5.571428571428571
P0319,2024-06-19,25,False,12.0,25,False,0.0,1.9230769230769231
P0990,2025-05-29,84,True,9.0,84,False,9.0,8.4
P0511,2025-05-24,30,False,14.0,30,False,0.0,2.0
P1231,2024-02-02,38,False,7.0,38,False,0.0,4.75
P1483,2025-01-14,72,False,14.0,72,False,0.0,4.8
P1389,2023-09-29,44,False,10.0,44,False,0.0,4.0
P1142,2024-12-04,40,False,6.0,40,False,0.0,5.714285714285714
P0450,2024-01-31,0,False,6.0,0,True,0.0,0.0
P1434,2023-12-14,45,True,14.0,45,False,14.0,3.0
P0082,2024-07-09,54,False,3.0,54,False,0.0,13.5
P1130,2024-11-28,58,False,3.0,58,False,0.0,14.5
P0495,2023-09-19,50,False,5.0,50,False,0.0,8.333333333333334
P1472,2025-02-22,38,False,14.0,38,False,0.0,2.533333333333333
P0115,2025-03-12,99,False,7.0,99,False,0.0,12.375
P0366,2025-06-03,43,False,9.0,43,False,0.0,4.3
P0753,2024-09-25,24,False,3.0,24,False,0.0,6.0
P0129,2024-10-18,58,False,1.0,58,False,0.0,29.0
P0228,2024-06-05,59,False,2.0,59,False,0.0,19.666666666666668
P0738,2023-07-18,89,False,13.0,89,False,0.0,6.357142857142857
P0006,2025-03-09,31,False,10.0,31,False,0.0,2.8181818181818183
P0115,2024-11-15,71,False,13.0,71,False,0.0,5.071428571428571
P1376,2023-09-23,53,True,13.0,53,False,13.0,3.7857142857142856
P0561,2025-04-26,0,True,14.0,0,True,14.0,0.0
P0514,2025-06-20,44,False,3.0,44,False,0.0,11.0
P0568,2024-01-15,31,False,8.0,31,False,0.0,3.4444444444444446
P1344,2023-10-27,63,True,8.0,63,False,8.0,7.0
P1303,2023-08-22,37,False,11.0,37,False,0.0,3.0833333333333335
P1039,2025-01-02,67,False,14.0,67,False,0.0,4.466666666666667
P0244,2025-06-25,46,False,12.0,46,False,0.0,3.5384615384615383
P0835,2024-11-12,59,True,3.0,59,False,3.0,14.75
INVALID_SKU,2023-08-09,9,False,14.0,9,True,0.0,0.6
P1019,2025-03-06,61,False,5.0,61,False,0.0,10.166666666666666
P1102,2023-07-26,41,True,12.0,41,False,12.0,3.1538461538461537
P0747,2023-11-23,0,False,3.0,0,True,0.0,0.0
P0223,2023-08-11,11,False,7.0,11,False,0.0,1.375
P0733,2023-12-17,90,False,13.0,90,False,0.0,6.428571428571429
P1012,2024-02-11,43,True,11.0,43,False,11.0,3.5833333333333335
P1322,2023-07-24,50,False,1.0,50,False,0.0,25.0
P0140,2023-11-16,25,False,3.0,25,False,0.0,6.25
P0611,2023-09-21,45,False,8.0,45,False,0.0,5.0
P1021,2025-01-03,53,False,14.0,53,False,0.0,3.533333333333333
P0484,2024-04-15,57,False,13.0,57,False,0.0,4.071428571428571
P1387,2023-12-26,20,False,8.0,20,False,0.0,2.2222222222222223
P1139,2025-04-07,21,False,1.0,21,False,0.0,10.5
P0870,2025-03-13,69,True,11.0,69,False,11.0,5.75
P0432,2024-07-13,88,False,5.0,88,False,0.0,14.666666666666666
P0125,2024-06-27,33,False,8.0,33,False,0.0,3.6666666666666665
P1088,2024-09-06,27,False,3.0,27,False,0.0,6.75
P0952,2023-07-20,60,False,13.0,60,False,0.0,4.285714285714286
P0402,2024-05-22,41,True,3.0,41,False,3.0,10.25
P0232,2025-06-19,86,False,4.0,86,False,0.0,17.2
P0728,2025-01-19,7,False,4.0,7,True,0.0,1.4
P0648,2024-10-01,46,False,11.0,46,False,0.0,3.8333333333333335
P1324,2024-01-31,12,False,5.0,12,False,0.0,2.0
P1270,2023-11-20,18,True,7.0,18,False,7.0,2.25
P1197,2025-04-07,57,True,9.0,57,False,9.0,5.7
P0931,2024-02-17,61,False,1.0,61,False,0.0,30.5
P1139,2023-07-12,35,False,2.0,35,False,0.0,11.666666666666666
P0931,2024-02-14,39,False,3.0,39,False,0.0,9.75
P0459,2023-12-12,38,True,14.0,38,False,14.0,2.533333333333333
P0667,2025-06-27,22,False,6.0,22,False,0.0,3.142857142857143
P1364,2025-06-06,50,False,3.0,50,False,0.0,12.5
P0150,2025-06-23,54,True,7.0,54,False,7.0,6.75
P0763,2023-07-26,53,False,3.0,53,False,0.0,13.25
P1461,2023-12-28,91,True,11.0,91,False,11.0,7.583333333333333
P0004,2024-01-04,71,False,6.0,71,False,0.0,10.142857142857142
P0485,2023-10-14,37,True,2.0,37,False,2.0,12.333333333333334
P1043,2024-07-18,24,False,2.0,24,False,0.0,8.0
P1183,2025-06-06,34,False,6.0,34,False,0.0,4.857142857142857
P0286,2025-07-07,60,False,10.0,60,False,0.0,5.454545454545454
P0383,2023-08-18,52,False,4.0,52,False,0.0,10.4
P1440,2024-08-06,12,False,7.0,12,False,0.0,1.5
P0963,2024-12-26,20,False,12.0,20,False,0.0,1.5384615384615385
P0848,2025-05-05,79,True,11.0,79,False,11.0,6.583333333333333
P0172,2025-04-16,18,False,13.0,18,False,0.0,1.2857142857142858
P0254,2024-10-06,72,False,12.0,72,False,0.0,5.538461538461538
P1092,2023-08-03,57,False,11.0,57,False,0.0,4.75
